DAE,DOY,Water Use (in),Rain and Irrig (in),Irrig (in),PAW Depletion (0-1),Irrigation_Recommendation (in),Water_Stress_Index (0-1),N Uptake Rate (kg/ha/day),N Fertilization (kg/ha),N Available (kg/ha),Nitrogen_Stress_Index (0-1),N Fertilization Recommendation (kg/ha),Days Since Last Irrigation
79,223,0.027793438329344937,0.0,0.0,0.9937239980173457,0.0,0.9001209181483669,0.05849998393656422,0.0,26.351991423404307,0,0.0,87
80,224,0.026409333881208485,0.0,0.0,0.9945081533194061,0.0,0.9189217676684549,0.06651447897038781,0.0,26.406715538445134,0,0.0,88
80,224,0.026409333881208485,0.0,0.0,0.9945081533194061,0.0,0.9189217676684549,0.06651447897038781,0.0,26.406715538445134,0,0.0,88
81,225,0.02552359948101892,0.0,0.0,0.9952100290718187,0.0,0.9311367069520836,0.05884222922350121,0.0,26.453247636945747,0,0.0,89
81,225,0.02552359948101892,0.0,0.0,0.9952100290718187,0.0,0.9311367069520836,0.05884222922350121,0.0,26.453247636945747,0,0.0,89
82,226,0.023253333342172895,0.0,0.0,0.9956154182620809,0.0,0.9160477919746226,0.001989173413347034,0.0,26.507292786096297,0,0.0,90
82,226,0.023253333342172895,0.0,0.0,0.9956154182620809,0.0,0.9160477919746226,0.001989173413347034,0.0,26.507292786096297,0,0.0,90
83,227,0.02074393220724404,0.09015748031496064,0.0,0.9958548057542579,0.0,0.9043169227276135,0.0,0.0,26.618182914724503,0,0.0,91
83,227,0.02074393220724404,0.09015748031496064,0.0,0.9958548057542579,0.0,0.9043169227276135,0.0,0.0,26.618182914724503,0,0.0,91
84,228,0.023206481578756443,0.020078740157480318,0.0,0.9962798188933819,0.0,0.924005348102684,0.11076685385191798,0.0,26.73111685984103,0,0.0,92
84,228,0.023206481578756443,0.020078740157480318,0.0,0.9962798188933819,0.0,0.924005348102684,0.11076685385191798,0.0,26.73111685984103,0,0.0,92
85,229,0.021736204860119374,0.0,0.0,0.9965594357155984,0.0,0.9178850097757288,0.0009220114093565213,0.0,26.733193812879403,0,0.0,93
85,229,0.021736204860119374,0.0,0.0,0.9965594357155984,0.0,0.9178850097757288,0.0009220114093565213,0.0,26.733193812879403,0,0.0,93
86,230,0.021297485986678185,0.00984251968503937,0.0,0.9969439521359196,0.0,0.9333999742700047,0.09625182651715886,0.0,26.84510667977737,0,0.0,94
86,230,0.021297485986678185,0.00984251968503937,0.0,0.9969439521359196,0.0,0.9333999742700047,0.09625182651715886,0.0,26.84510667977737,0,0.0,94
87,231,0.018903291064896466,0.0,0.0,0.9972189785044255,0.0,0.9326648001934956,0.044443350049293284,0.0,26.861593085309003,0,0.0,95
87,231,0.018903291064896466,0.0,0.0,0.9972189785044255,0.0,0.9326648001934956,0.044443350049293284,0.0,26.861593085309003,0,0.0,95
88,232,0.017038760585149523,0.0,0.0,0.997525492948472,0.0,0.9443356512890059,0.07019982803564695,0.0,26.929844963999862,0,0.0,96
88,232,0.017038760585149523,0.0,0.0,0.997525492948472,0.0,0.9443356512890059,0.07019982803564695,0.0,26.929844963999862,0,0.0,96
89,233,0.014054194743923304,0.0,0.0,0.9977675461539649,0.0,0.9490357441061124,0.0531180971452376,0.0,26.97225167538271,0,0.0,97
89,233,0.014054194743923304,0.0,0.0,0.9977675461539649,0.0,0.9490357441061124,0.0531180971452376,0.0,26.97225167538271,0,0.0,97
90,234,0.013400613075876672,0.0,0.0,0.9980314015670356,0.0,0.9615244520935373,0.06060389849894127,0.0,27.031669582067014,0,0.0,98
90,234,0.013400613075876672,0.0,0.0,0.9980314015670356,0.0,0.9615244520935373,0.06060389849894127,0.0,27.031669582067014,0,0.0,98
91,235,0.010751891077016766,0.0,0.0,0.9982046480839583,0.0,0.9626384462191404,0.04191725815720637,0.0,27.083498368675905,0,0.0,99
91,235,0.010751891077016766,0.0,0.0,0.9982046480839583,0.0,0.9626384462191404,0.04191725815720637,0.0,27.083498368675905,0,0.0,99
92,236,0.01015596153433663,0.0,0.0,0.9983542557985374,0.0,0.9671240602189247,0.041016482013878086,0.0,27.15395351968666,0,0.0,100
92,236,0.01015596153433663,0.0,0.0,0.9983542557985374,0.0,0.9671240602189247,0.041016482013878086,0.0,27.15395351968666,0,0.0,100
93,237,0.00832080503844902,0.0,0.0,0.998404127622471,0.0,0.961136727380319,0.0007374710374666305,0.0,27.225252489842916,0,0.0,101
93,237,0.00832080503844902,0.0,0.0,0.998404127622471,0.0,0.961136727380319,0.0007374710374666305,0.0,27.225252489842916,0,0.0,101
94,238,0.00851812816724112,0.0,0.0,0.9984848270077348,0.0,0.9667688552446171,0.022293943138622374,0.0,27.336823892814547,0,0.0,102
94,238,0.00851812816724112,0.0,0.0,0.9984848270077348,0.0,0.9667688552446171,0.022293943138622374,0.0,27.336823892814547,0,0.0,102
95,239,0.005259961313575291,0.0,0.0,0.998382689259384,0.0,0.94496739486432,0.0,0.0,27.426806796272086,0,0.0,103
95,239,0.005259961313575291,0.0,0.0,0.998382689259384,0.0,0.94496739486432,0.0,0.0,27.426806796272086,0,0.0,103
96,240,0.006838140589037581,0.0,0.0,0.9984592092226333,0.0,0.9652225903144225,0.0,0.0,0.0,0,0.0,104
96,240,0.006838140589037581,0.0,0.0,0.9984592092226333,0.0,0.9652225903144225,0.0,0.0,0.0,0,0.0,104
97,241,0.006501950603139135,0.0,0.0,0.9985174770521043,0.0,0.9666221460425901,0.0,0.0,0.0,0,0.0,105
97,241,0.006501950603139135,0.0,0.0,0.9985174770521043,0.0,0.9666221460425901,0.0,0.0,0.0,0,0.0,105
98,242,0.00577628106354059,0.0,0.0,0.9985515945566047,0.0,0.9655057692742625,0.0,0.0,0.0,0,0.0,106
98,242,0.00577628106354059,0.0,0.0,0.9985515945566047,0.0,0.9655057692742625,0.0,0.0,0.0,0,0.0,106
99,243,0.0052691335545754225,0.0,0.0,0.9985805083887147,0.0,0.9664798332767615,0.0,0.0,0.0,0,0.0,107
99,243,0.0052691335545754225,0.0,0.0,0.9985805083887147,0.0,0.9664798332767615,0.0,0.0,0.0,0,0.0,107
100,244,0.004382020119077123,0.0,0.0,0.9985919226588924,0.0,0.9639575815765741,0.0,0.0,0.0,0,0.0,108
100,244,0.004382020119077123,0.0,0.0,0.9985919226588924,0.0,0.9639575815765741,0.0,0.0,0.0,0,0.0,108
101,245,0.0039734002344686044,0.0,0.0,0.9986065257048745,0.0,0.9658851689641812,0.0,0.0,0.0,0,0.0,109
101,245,0.0039734002344686044,0.0,0.0,0.9986065257048745,0.0,0.9658851689641812,0.0,0.0,0.0,0,0.0,109
102,246,0.003367985976970756,0.0,0.0,0.9986155162389232,0.0,0.9652070596503214,0.0,0.0,0.0,0,0.0,110
102,246,0.003367985976970756,0.0,0.0,0.9986155162389232,0.0,0.9652070596503214,0.0,0.0,0.0,0,0.0,110
103,247,0.00247493309368984,0.0,0.0,0.9986112504762529,0.0,0.9593117972180513,0.0,0.0,0.0,0,0.0,111
103,247,0.00247493309368984,0.0,0.0,0.9986112504762529,0.0,0.9593117972180513,0.0,0.0,0.0,0,0.0,111
104,248,0.002012054280787142,0.0,0.0,0.9986065095062018,0.0,0.9578128150179595,0.0,0.0,0.0,0,0.0,112
104,248,0.002012054280787142,0.0,0.0,0.9986065095062018,0.0,0.9578128150179595,0.0,0.0,0.0,0,0.0,112
105,249,0.0015963477923621688,0.0,0.0,0.9986011713324763,0.0,0.9554611062089521,0.0,0.0,0.0,0,0.0,113
105,249,0.0015963477923621688,0.0,0.0,0.9986011713324763,0.0,0.9554611062089521,0.0,0.0,0.0,0,0.0,113
106,250,0.001803470997697162,0.14015748031496064,0.0,0.9986036732792871,0.0,0.9645261606472245,0.0,0.0,0.0,0,0.0,114
106,250,0.001803470997697162,0.14015748031496064,0.0,0.9986036732792871,0.0,0.9645261606472245,0.0,0.0,0.0,0,0.0,114
107,251,0.007928099458800995,0.07992125984251969,0.0,0.9986029984893944,0.0,0.9590187527284529,0.0,0.0,0.0,0,0.0,115
107,251,0.007928099458800995,0.07992125984251969,0.0,0.9986029984893944,0.0,0.9590187527284529,0.0,0.0,0.0,0,0.0,115
108,252,0.008959426800733887,0.020078740157480318,0.0,0.9986033902822512,0.0,0.9626753192301406,0.0,0.0,0.0,0,0.0,116
108,252,0.008959426800733887,0.020078740157480318,0.0,0.9986033902822512,0.0,0.9626753192301406,0.0,0.0,0.0,0,0.0,116
109,253,0.008335998482498897,0.00984251968503937,0.0,0.9986034102854804,0.0,0.961159820083135,0.0,0.0,0.0,0,0.0,117
109,253,0.008335998482498897,0.00984251968503937,0.0,0.9986034102854804,0.0,0.961159820083135,0.0,0.0,0.0,0,0.0,117
110,254,0.0054527559055118115,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,118
110,254,0.0054527559055118115,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,118
111,255,0.007578740157480316,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,119
111,255,0.007578740157480316,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,119
112,256,0.008267716535433072,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,120
112,256,0.008267716535433072,0.0,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,120
113,257,0.007381889763779528,0.07007874015748032,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,121
113,257,0.007381889763779528,0.07007874015748032,0.0,0.9986034102854804,0.0,0.0,0.0,0.0,0.0,0,0.0,121
